review_id,business_id,text,date,sentiment,annotator
TtdtIQlS08X7ckyEBD4XWQ,QokjsqnXcZqk6ktxSLPD4w,"Buyer beware. I bought my 2021 Tacoma last February which was an overall great experience. But I am changing my rating after I took my truck in for it's first oil change and found out I was being charged full price even though I have the GEM membership. (5 free oil changes for first 5 years) To keep this short, it is due to a incorrect date listing on there finance records. With one date saying I bought the truck in November 2020 and another saying the correct date of February 2021. This nullified my entire membership on there books even though I have the appropriate paperwork saying otherwise. The rating at this point is because it has been a month and a half of me reaching out to the dealership and all I receive back is ""ya it should be taken care of in a couple days"". Not once have they reached out to update me about anything. It's more of a major inconvenience and shows there lack of customer service capabilities that I did not expect from a well respected company and brand. I will have a tough time recommending Toyota at any point in the future even though I do truly love my truck. As well, the remote connect with your phone is only a trail to give you a heads up as mine ended after eight months even though I have heard of other people getting the service for 2 years? The car starter on the fob is terrible and has about a range of 20ft. Kind of embarrassing considering the fact there are self driving cars on the roads today.",1/11/22 21:03,neg,GSB
74-i4yWCf_YyfBMMO8jLjg,s9ceDy-cVHe0uzvZpWq87Q,"Came here for a friend's birthday and was immediately
impressed with how clean and modern the interior was.
Definitely a bit more upscale than your typical hole in
the wall Chinese restaurant. Altogether, 3 of us ordered
5 dishes (including 2 appetizers) : Dan Dan noodles,
scallion pancakes, fatty beef sour radish soup, salt and
pepper dried squid, and spicy lamb chops.
Squid was an easy favorite, but I'm always a sucker for
that chewy goodness. I have to give a special shout out
to the radish soup. I would order this dish again just for
the noodles. They had this almost firm-Jello-like
consistency that gave the most perfect bite! And the
broth itself was delicious and had a nice spicy kick to it.
Wouldn't order the lamb chops again - meat was dry
and it didn't go too well with the cumin marinade.
A bit on the pricier end, but I think it's appropriate for
the vibe and quality of food.",1/10/22 9:38,pos,GSB
oJaDHLLnUorvtrOf4blqqQ,6uNbwD6HI6dMNODvGCdQLg,"Food was awesome and super flavorful!  Shawarma combo platter was outstanding and you get a lot for the money!  Chicken Caesar wrap was good but we will probably try something different next time.  Pita bread was awesome and the hummus was very good!  Inside was clean and bright.  We will definitely be going back soon.  The meats in the combo platter were definitely the highlight of the meal!  We went in and ordered food to go - service was very friendly and helpful.  You get a choice of sauces, we won't get the white sauce next time - it was mediocre.  But the meat was so good it didn't need sauce so it was no big deal.",1/13/22 23:34,pos,GSB
review_id,business_id,text,date,sentiment,g
Ey-3G1uVv5peH7xPAIQuxA,9Qe5ib0bCgRITjYn-iA-Bg,"Lobster Roll is pricey, $28.95, but worth every cent. My third one over the last few mo",2022-01-01 17:48:28,pos,g
mrNRLyxVtRPMFtHfb0sL-Q,BTrBL0GRyaRtcXJCE521ZA,We have been using this branch of US Bank at the SaveMart on Pyramid Hwy for over 15 years. EVERYBODY is awesome. Always so friendly and competent. We could not ask for a better group of people to work with for our banking needs. They have been especially helpful on a bunch of Medallion Signatures that we have needed. I highly recommend. Diana and her crew are top notch.,2022-01-11 00:06:26,pos,g
m_nQ3_vHXNXFOtW_t4vFrA,QYzYOJ7AY9av4qaSNlu2oQ,Really liked this place. I got my drink to go but I wanted to comeback and sit and work there if only it weren't three hours away. Great ambiance and drinks.,2022-01-16 21:12:22,pos,g
ZeiaA2KX5HznndLxe3X2zA,S6ACtNZ5wY0EjmK07iWUgg,"Iron Hill used to be fantastic but they've been hit or miss lately (however that's not unheard of due to the pandemic) For the most part these days Iron hill food is fine- not great, not terrible, but fine. Our latest to-go order the food was mostly ok but the chicken pot pie was so bland I had to add in seasoning at home. (Salt it seemed was even missing- I know it wasn't me cause I was able to taste everything else and I'm not sick!). Hopefully once we as a society stop getting hammered by the plague they'll be able to be a bit more consistent",2022-01-14 03:18:05,neg,g
haVCh8nSh-ibRCRBnqpvyg,1-W_U9Ah2P0J_vrjYfXOYw,"Every time I have visited the staff has been friendly, patient, caring and efficient. The facility is always clean and making an appointment is quick and easy.",2022-01-04 18:05:30,pos,g
iyMRIaiTFZrGUTn4JWm5ig,-HJ6Eqr5r8KW6rHWQvfXXg,Thomas Edison does the job very well. They are very responsive and keep me posted regarding the entire progress. Will definitely work with them in the future when I need things they can do. The electrician arrived on time and finished the job in time. They even charge me less than the estimate when they realize they can do less to fix the issue.,2022-01-11 05:53:08,pos,g
lUFJTwqy1hUyLlz9-fQEBA,_ya_aN-xVK3-LElgEM_8tw,"Today was my first time here, and I got two subs the Philly cheesesteak , and the Italian cold cold cut both the large. The service was great, food was great but the price was high $15 each sub. Prices are going up everywhere so people will be eating out less.",2022-01-15 18:50:23,pos,g
IQr7dj18EV5VPHvIMQfmFA,mskYyOH-xVyBlBn9OLqu4Q,Avoid this place. We were there today on a cold winter morning and there was no heat. The eggs were over cooked and the breakfast potatoes were tasteless. The bathroom was filthy.,2022-01-15 15:15:16,neg,g
mCQGL9jx_5M8oAeIcrSICA,K9urrbEJ0xjKiZ5nCdv9xQ,"The air pump has been out of order for months .. figured I could save some people a drive. Don't go to this location for air ! The gas pumps and sandwiches are fine.   I wonder how many people have wasted time driving to this location for air ...  whoever owns this one needs to fix the air pump .


NO AIR don't waste your time if you need air go to
Another location",2022-01-19 00:10:57,neg,g
0Q3yWhnN9O2IiJK9GRvClg,QP31KpsLPUO7CfvPV6B9Qw,"After a very traumatic experience with a previous dentist I finally built the courage to find a dentist to fix the damage. 
All of my research led me to Dr. Chiara and I cannot be thankful enough for him and his staff. 
After a year and 2 months of not being able to chew on my right side Dr. Chiara fixed it right away. I felt comfortable and safe under the care of him and his staff.",2022-01-15 01:59:13,pos,g
YAKl1uMARc9xk3-vlLw0xw,seKihQKpGGnCeLuELRQPSQ,"Good midweek get together with some co workers. I had a side salad with sweet potato fries. I'm on a veggie diet right not and found a few good option to put together to make it filling. Our waitress Christine was super nice and had great conversation. She also made me a strawberry lemonade , special order because it wasn't on the menu. I have nothing bad to say.",2022-01-15 16:24:17,pos,g
69mzQaEn7oKZAXgGQNqTZA,W9y4JkMqy2dFNwYc3Y5cKQ,"Worst service ever! We used to enjoy going here until servers changed! Food quality also, seemed to have changed.",2022-01-15 02:56:08,neg,g
kvT6Xb9UcGN2u7Ucv-iWNw,c5BT6OZTAJiIS3X9WZfIBw,"This was my first visit and due to Covid hadn't been for 2 years to an eye Dr. The scheduling was very simply, the optometrist Dr Cooke was very thorough and comprehensive in his exam. Staff who assisted me with tests and then picking out glasses after the exam were polite, efficient as well as gave helpful opinions in selecting a frame. I would absolutely recommend this practice and plan to return for my next eye exam when needed.",2022-01-13 00:01:05,pos,g
SjPCpSfJdTROHLW_DlIePA,-HcABf2Y81fglisWWXPYdQ,"Food was mediocre at best and very overpriced. Service was friendly, but slow mostly because the restaurant is understaffed. Cool atmosphere and great location right across the street from the beach.",2022-01-15 18:43:24,neg,g
-3f4Qxnft1x6nD9kBxvnEA,hHjCQ_GO8sqh98FatwyxsA,"I'm curious whether the hours shown on the Yelp app as well as Google are incorrect because after driving 30 minutes to this location we found it closed at 10 rather than 10:30. If hours have changed, that is understandable, but when we pulled up to the window we were completely ignored by the staff who looked at us and looked away. We had to knock on the window in order to ask whether they were still open. Very upsetting to receive such poor customer service, regardless of closing time confusion.",2022-01-16 05:24:22,neg,g
sGfKs3Xdltus7rsgimwvHg,IBWzg15XkNO25hOpQHM7ig,Cozy Italian spot located in Davis island. One of my favorite things about Oggi is it's a full 4 course dining experience with the entree. Nothing is absolute spectacular but I've never had anything I wouldn't order again. My favorite is their bucatini.,2022-01-06 01:23:24,pos,NK
8J4MyF6Frtd-l-Ezn5gMwQ,f4mSJoqjQ7gu76-9q7ODeA,"The base of bogus basin Road is blessed with three good ski shops, and this is definitely one of them. I've been going to Eco lounge for close to 15 years and I've always had really good experiences. That's for service and retail and for leasing when my kids were young. I would recommend anybody.",2022-01-18 22:11:54,pos,NK
-wzEWceF7fXBnrzaPO0hXA,BZk7GCi2OmKTuvdQk-Wmbg,Nice breakfast spot. Plenty of sitting inside and outside. Booths and tables. Our server Meghan was wonderful. Very attentive and helpful. Good food and service. I had to take 1 star off cause we waited for a long time to get our dishes. Not only us. Tables next to us too. It's not server's fault . Maybe more ppl needed in the kitchen for busy breakfast . Definitely will be back,2022-01-10 17:40:55,pos,NK
HfHjM6sZqCE26Bv1OXpdrw,5MusOgK528q7uyGw0H9MVQ,Possibly the worst food I've ever had. You're better off buying the Boston market TV dinner or literally anything else.,2022-01-12 00:51:49,neg,NK
Nn3w54aLhk1L7_ay9JpfwA,_b7pdDeje26p1fH8OL844Q,"A quiant spot located in Ardmore, PA, this place is more like a roundabout circle than a square. There are ton of shops mostly focused on clothing but you can find a diverse range of clothes from high-end brands to more affordable spots. There is a SoulCycle for spinners and tons of restaurants. You have a couple of free spaces with oversized lawn chairs that would be great for lounging. Parking inside the Square is luck-based with parallel spots highly coveted. There is parking across the road near the new Nike store but chances of someone in their car plowing you down are high even with the crosswalk lights on. It's a pretty standard open-air walking mall with more interesting brands so be sure to check it out if you are in the area.",2022-01-07 14:16:00,pos,NK
TZO_knL-LM7XHlOY6_DHzA,bsumxuX4XOeJGTmc_ttm7g,"Just had some of the best soups - fresh, hot, homemade and delicious!!  Great selection and very friendly service. Didn't try the sandwiches but willing to bet they are very good as well!  Highly recommend this cute place - the tomato bisque and Italian-sausage-kale soups were amazing!!",2022-01-15 18:38:19,pos,NK
XDpmDUzBVO9_HhSmNRu8qQ,Lw156sSsmEwvY-PJkr3uXQ,The bouncer working last maced punched a homeless man while he was already on the ground. Fire him asap,2022-01-01 00:01:51,neg,NK
43MumuxbCZ0ykh8hMMwWNw,oJn_MLuTjgcL8lyWEh9bmw,"I wish I could give -0 review. I have had issues in the past with my ordered from this location but I wanted to give it another shot. On Sunday 1/16 I ordered cheese burger and I paid for an additional extra patty. I received the burger without burger! I just got buns lettuce, bacon and some fixing not even 1 patty out of the 3 I ordered. I was very disappointed and I called the store to be told that since it's Ubereats they can't do anything about it. It was 9.50 pm and most the  restaurants around me are closing so I couldn't even order something else. Never using that store again.",2022-01-17 03:14:13,neg,NK
MGJGr15UHawGZ7BLeBX3IQ,XVAVHoihD4Xq6GdwqEaNRQ,"I've been here a few times and the food is always delicious. I would definitely recommend the menu items over the buffet any day. The hot pot was a huge portion so we didn't have to ask for more, but I wish there were more dipping sauce options.",2022-01-13 04:13:00,pos,NK
dx4xbj2k1rZxLFYfN90Kxg,yXUk6B77sAnR3KqhrwaGww,"The owners are so nice and friendly, and the pretzels are always made fresh and they're delicious! The perfect place to get a party tray with dips and everyone is happy!

They now have pretze
cheesesteaks, cheeseburgers and something else that sounded really good'!",2022-01-02 15:58:37,pos,NK
LL-N7hmC-HfTEbYKwHLYYA,GXFMD0Z4jEVZBCsbPf4CTQ,"Everything was delish. And I'm pretty sure we ordered half the menu. The only negative thing I can say, and it's really just a preference.. The peach cobbler wasn't my favorite. Kind of dry.",2022-01-14 22:00:31,pos,NK
HSSiIyl20P_FcvaDglPI-Q,PjjShgqNvX5Marv-RJ1oNg,"Still one of my favorite restaurants (even as a vegetarian).  I'm gonna coin this place as the best modern southern cooking joint in Indianapolis!
My girlfriends and I had a weekend brunch reservation, highly recommended due to R&B's popularity.  We arrived, were seated quickly and had one amazing waitress provide attentive and friendly service.   Our drink orders were taken, then we were given ample time to study the menu.  We ordered and received our dishes timely.  As per past visits, our choices were absolutely delightful as always.  We shared the deviled eggs, angel biscuits and grits.  My friend remarked, ""these biscuits are amazing!"". Everything was delightful.   Once our main dishes arrived, we were in heaven...they were well-prepared and delicious!   
R&b has a well-deserved cult following, and we are admitted fans.",2022-01-19 04:46:14,pos,NK
zgD_pQF1HiOVpe-hy8eIEA,C9fzNBKrSYl_c6BEuzjUJA,"First time in tonight after living in NPR for a year! All I can say is I wish We went there sooner, got the taco special and enchiladas and both were amazing!!! I definitely recommend stopping by and enjoying a nice lunch or dinner!! Took around 15 minutes to receive our order (during dinner rush) . Will definitely be back!!!!",2022-01-15 00:37:25,pos,NK
_F4mRmOlbfyOGRujrRsgxg,QIu7xcoe9UnuZNsEhMDJKw,"The location is nice and pretty big. Staff is relatively nice. A lot of equipment so you really don't have to wait to use anything specifically, my biggest gripe is the cleanliness of this location is by far the worst for a Crunch location.",2022-01-01 18:02:39,pos,NK
6p90dbZukDzh5CkMMHrR6w,4fzyMIxVjxXc2N6UeJD3Yg,"I received Brazilian laser hair removal treatments from Marijana and am very happy with my experience! Though it is pricier than other places, Marijana is very knowledgeable about the laser hair removal process and goes out of her way to make it as comfortable and painless as possible. So, I believe that it is worth the money. Because of my fantastic experience, I will be going back to have my underarms done as well.",2022-01-06 16:53:16,pos,NK
lnGD5-6kAyHMbXF12RtS8w,JB-w3Z8j4dX8sjV4dJvCyw,"This review is for drinks only as we did not get a chance to try the food at Monterey. But, we will definitely be back in the future to try their food. We stopped by here for drinks twice while in the Carmel area. The bartender, Zenon was fabulous. He made the best espresso martinis! My husband said it was by far the best espresso martini he has ever had. Even while super busy during New Year's Eve, Zenon was quick and attentive when taking orders from guests. We can't wait to visit again.",2022-01-02 23:30:28,pos,NK
MajLJTjMlKZwzw-eRiL3AA,Ou2pPBBkRW80eEjuXa0ifw,Never had it before this trip and will never be coming back. Manager doesn't know how to work their computer system to fix pricing so we ended up paying $5 extra when the promotion said free. The staff is not knowledgeable on the items and EVERYTHING was extremely greasy. I will say that the drink we had was amazing (I forgot what it was called but it was a slushy) and that is where my one star will be going. Train management please (:,2022-01-19 17:47:36,neg,NK
vSbzEcWf36XeS9WfBHVQ5Q,AEgMDoFmikKJv3wYYKlseA,"Texas Roadhouse is my hubby's family to go restaurant, or it was to go celebrate or get together pre pandemic. We went and ate In for the first time since before covid (usually we do pick up) on Christmas Eve and we're surprised by no wait time for tables despite it looking busy and quick time to get our food. The server was lovely and the food came out great. We forgot you can do call ahead for those peak hours. Prices are good too like always. Glad to have gone back:)",2022-01-01 23:54:35,pos,NK
-k1qhnLrBHD9pAEDJ3RLig,d9bcNc20M6jXF5V1PiujgA,"* Scam Alert*

All transactions are via Venmo only

I ordered a fireball and bartender said $5 and I repeated back $5? She confirmed. 

Then after I pay - via venmo - she tells me the shot costs $10. I asked to see a receipt and she says venmo is my receipt. 

Bad business practices. Too bad the venue itself is unique with 3 floors with different bars. The 3rd floor had a poetry event the night we went.",2022-01-03 13:48:34,neg,NK
2850Pb8zTnsRYOj3nzwAfw,Mgr1oKqGdPobbc-p6jG94A,"We were house hunting for our move to TN and we saw the reviews so decided to give the ""The Goat"" a try. Our food was okay..  Were foodies.. pub food can be wonderful!  Sadly we were disappointed - burger was overcooked and fries were cold, we were hoping for more. The atmosphere was enticing but the food and service need some work.",2022-01-01 16:10:56,neg,NK
Y2NPaY4uYHDc5gnn4a2Q6g,HmtTC1LWNw_M-XyDaDgYsA,New Year has me motivated and I've been decluttering my home.  Fred & Sons crew was on-time and quickly got large items out of my way. Crew was friendly and cost of service was in line with my expectations.,2022-01-18 20:30:34,pos,NK
n0M-OxxVsSEenKh-EL9DSw,gOLcG-FlUYYlr-_MrgnEpA,"This is a wonderful dinner restaurant. Green Hills Grille has a great, expansive menu full of your everyday classics- but also includes a few menu interesting items. Service is prompt and polite, and overall I very much enjoy my experience every time I eat here. I would highly recommend.",2022-01-15 20:25:43,pos,NK
Ek6MShoG-7mGL91OxT0hSw,4uSvwXB9rSijObRzZ-vMBg,"I purchased a 2015 porsche Macan back in October and three days later the vehicle started leaking oil, I took it back to the dealer and the turbos were damaged, they tried to summit it to the power train warranty they sold me making a claim for $ 7,000 and the claim got denied because In the carfax report there was a pre existing issue with engine that wouldn't allow the warranty to cover it, this info wasn't disclosed to me and they still sold me the warranty with vehicle and some other insurances. The sales lady tried to trade me out of the car offering me a worst condition vehicle with a higher odometer and cosmetically damaged,  the manager told that if wanted the turbos to be fixed I would have to pay half of the total price of the fixing which it was 4,500 and not 7,000 like they originally submitted to the power train warranty  they sold me  I ask the sales if I could have my money back and she said no that my options were vehicle trade or fixing my vehicle so I agreed on paying half of the fixing by a hand shake deal with the manager. after that  I called for weekly updates on the vehicle and everything was up in the air they didn't know  they didn't know they didn't know always giving me a different excuse that goes from ""we don't know were the parts are and ""the guy that was fixing ur vehicle died to ""we finally found the table that we going to put the parts to fix your car it's been three months of pure lies and  Yesturday ima went to check in the car and I found my car with a popped tire and a dented rim, I had to ask for answers and still no one knew anything they said the vehicle was done but they were now waiting on a new tire and they guy that was going to fix the rim. They  promise the vehicle will be ready today then today they called me to say that one of the AC lines was damaged through the process and they had to ordered it to the manufacturer and it was going to take longer funny thing  because the parts manager a month ago make an example of how the timeline could be affected by many reasons and he used that as an example of it and suddenly today that's the new excuse, the truth is that my car has been sitting down under a tree for the past three months and no one has done anything to it. So if u ever think about buying one of their used luxury vehicles it ain't worth it because it's a scam if u ask me how would I rate this dealer
0 communication and costumer feed back
0 work ethics
0 reliability
0 costumer service

Amigo que me lee si alguna vez piensas comprar un vehículo usado de este concesionario por favor no lo hagas te roban tu dinero los autos son inservibles y a los latinos nos miran por encima del hombro por nosotros ser diferentes a ellos.",2022-01-13 22:02:40,neg,NK
uodi_TRZZ1Yg1RtS2ooD8g,0il-ULLWXkuvZmRpYU4uwg,"Context: Over 600,000 new COVID-19 cases on average each day now in the U.S., and Arizona cases at their highest level ever, and hospitals overwhelmed. This natural grocers has a big sign on the door as you go in, stating (correctly) that masks are required by government mandate, and further stating that people not wearing a mask will not be permitted in the store. 
Of the 3 dozen people I saw shopping, at least a third were not masked. I expressed my concern to the cashier, who said, ""we are leaving it up to the customer.""  So if you are immune compromised, or care for someone who it is, or for any other reason are concerned about getting sick, be forewarned. 
On the other hand, if you don't care about getting COVID-19, and laugh at people worrying about it, just remember that the high numbers hurt everybody, because it means health care isn't available to the extent we've come to depend on it.",2022-01-08 01:18:37,neg,NK
nCU1apdwwb2mIT-nukcHkA,eCikDKFbaeYVNdCD2beX0Q,"We stayed in New Orleans for a week, and this was one of the places I wanted to try since we were in the neighborhood getting tattoos. Great lunch stop with a large menu. The prices weren't bad either. This was my 1st time trying a alligator dog, and it was DELICIOUS! The cheesy tots were yummy too, and the drinks were bomb.com! I loved the strawberry lemonade vodka on a hot day. We'd definitely go here again!",2022-01-02 19:55:43,pos,NK
FKgqNEErerrpHA0L461ziw,aEZdzmzcpqgaaf7dYfieJg,"It is neighborhood restaurant, family owned. Sushi are always good quality. And always more fun when having friends cooking on the table.",2022-01-13 22:16:10,pos,NK
mXKI5-xanzn6-v4F9_BUeg,nPpJwvDGemSA5-pg_rLugA,"Efficient and professional. I went here to get a few things notarized over a span of several years. Never had a problem. 

They were also really good about following COVID standards during the height of the pandemic.",2022-01-01 00:48:51,pos,NK
BAMG_eUf3ceiq1DfoGBHfA,d1sIHLt1NmXmawO6mP9gYw,"This place was amazing.  We got there at 5:30 pm, we had theater tickets at 7 pm.  There was a group of probably 25 that were sitting when we got there and a few other tables of people.  We know that everything is cooked fresh so with the giant table we thought of leaving not wanting to get to the theater late the server said you'll have time.  We ordered.  Then music starts blasting (we were under the speaker) then the owner (I think) sang some beautiful authentic Mexican songs!  She was amazing.  Insider note: ask her to sing you a song you will not be disappointed!  Food came out hot and amazing!  The homemade salsa was excellent as well.  Our table had tacos, enchiladas, massive steak burrito which was amazing. Our server was attentive.  All in all Pretty great.  And we made the theater with 10 min to spare!  Thank you Hidalgo's we will see you again soon!",2022-01-16 03:27:30,pos,NK
9s8k5i_-4ZF5vmKUbQ9TaQ,tFUJRLtNgIGg8ifaDtM_Kg,Great arch. Been other places and by far this is the best eyebrow threading!!! Walked in and out quickly.,2022-01-07 17:44:17,pos,NK
VHsakPFVaUIPThAxw-SCKw,Ppy-UN5RptIog4AvNnAM-g,"Great food, fun atmosphere and excellent service. Who could ask for more?  The hush puppies were fabulous... best I have ever eaten.",2022-01-04 14:23:03,pos,NK
hrY3Tw9whlxKYGhRmNumNQ,MZW_eTFYFBvHYg5OFqDRCA,"Ordered Curbside delivery. They forgot the 4 sauces I requested. Did not give extra fries that I ordered and the burger buns were hard. For the amount I paid, I am very disappointed.",2022-01-08 00:19:09,neg,NK
qTRYMJgw0c63M5KBUDALZg,QBvj3FvJbYJRa9xWb6DyQA,"This place is amazing. Incredible food, environment, and staff. I got the brioche breakfast sandwich and it was so good. The prices are really reasonable here too. It's a great place to go with people or alone to get some work done in a great environment.",2022-01-09 02:07:36,pos,NK
m06q34oaLdakNXJKjYV0IA,IXQH9-nnTWZFgBF0V3MH-A,"Was in town and stumbled across this gem! Owner is amazing, pizza was tasty, and portions were great!

Going to be back!",2022-01-15 04:00:47,pos,NK
3f32qiyvnkjG37e2TkPiYQ,dTWlXxBotTogKu6OddCnyQ,"A delicious twist on New Orleans seafood. All the boiled seafood is seasoned just right. Don't pass up the scrumptious chicken sammich. 

Always start off with a dozen charbroiled oysters...garlicky deliciousness. The sauté shrimp  is amazing and very filling. Always get so full that I have yet to be able to try dessert. Well maybe next time!!",2022-01-14 19:48:34,pos,NK
_-Wt-FK6gqVo1ZQIpysxbQ,ln9POr6Wo3CMX657tkPE3A,"In my personal view, this is an outstanding moderate level Hilton property. The hotel has a modern decor and clean rooms. Welcoming staff. The morning breakfast had all the essentially for a great hotel breakfast before work with an attentive and hard working attendant. Thanks for providing a warm and safe place to sleep during the recent snow storm. Recommend this property.",2022-01-08 23:00:58,posS,NK
review_id,business_id,text,date,sentiment,borja
X6EkKbJpOgcwO7zBHVtLrw,XiATUgtzkuxn1IoOwFy1Wg,5 stars every time. Only reason you wouldn't like it is cause you don't know what's good for you. Love the while spot.,1/8/22 19:52,pos,borja
-2yNYo2eVEqdeV5dELFPLQ,hA8c2kWI_8DXZE1jyVxlBQ,"GREAT staff and GREAT food!! My boyfriend had a fontina pizza, we split AMAZING sweet potato fries, and I had the famous grilled cheese with tomato soup. The grilled cheese was better as a vehicle for the soup than good on its own. The soup is so good but the grilled cheese dipped in the soup is the only way to do it!!! Def would recommend. 4 stars because I had acid reflux from the tomato soup (my own issue)",1/2/22 0:48,pos,borja
LIRhXeeHR2RSFB2SRJjIPg,mRKxPMk9jHgCj07MwAMUzw,"Got a chicken bowl. The flavor wasn't bad but there just were several things that really just missed the mark here. The fajita veggies were basically raw and I asked for the mild salsa and I'm pretty sure I was given something a lot spicer (wasn't even diced tomatoes, it was just a red sauce). The chips had absolutely no seasoning (barely any salt or anything) and the guacamole we paid for was legit just a large cut piece of avocado with like a piece of onion and a little smidge of lime juice. Pretty sad, although somehow the chicken bowl was still tastier than Chipotle. . .",1/16/22 19:48,neg,borja
MAbABE4lnYuKdPWvDUCUOA,fgtnOag-DaTsZTHPsgnWSQ,"Pick out this place by Yelp. Food was just so-so. I ordered a family Mongolian dinner with Cashew Chicken and Curry Chicken came. The curry chicken was horrible. Hot and sour soup was not either hot or sour, but tasted good. Won't get take out from here again.",1/17/22 18:04,neg,borja
FOr1Q4dZByod684CHRRphA,vHr8qhM4CXYB3Ol_9yS6QQ,"Sushi pier has been on our list for a while, so we were so excited to order takeout! Service was super quick and while I only got a quick glimpse inside when I picked up our order, the space is so inviting and the decorations are delightful! 

We did the takeout combo of 3 rolls, 2 nigiri, and the moondog stars. It's such a great deal for the amount of food you get!! We also wanted to try the tempura stuffed calamari so we ordered those as well!

Everything was fresh and delicious, I especially loved the Mr Pink roll!! I'd probably skip the King Kong roll and the tempura stuffed calamari next time if we're ordering takeout just because I think they didn't travel super well, but we definitely can't wait to come try more in person here.",1/6/22 20:00,pos,borja
dXxr89FS9D-5ey10qZ6dNg,E3iF4Kw8H269jCWbdyRMQg,DO NOT stay at this hotel! Check in is supposed to be 4:00 but you won't get in until hours later. It's absolutely ridiculous!,1/1/22 22:33,neg,borja
TDHs_vTnRwwYm_NZR2CZRA,L-43PIGGgYV6BoK-GaW4Vw,"I've been here three times now and I'm really grateful to have this place within walking distance. 

The staff has been super friendly. I also appreciated how they professionally enforced COVID rules. They also handled a drunk guest very professionally and prevented anything from escalating. 

Food wise- I've had macaroni and cheese. Loved it. It's not overly heavy. The bang bang broccoli scared me when it came out because it just looked like a bunch of raw broccoli but they must have air fried it really good. It was awesome. The hot dog was good, the mustard on it was amazing. 

My only complaint is that I kept getting wine and when I got to the bottom there was a bunch of gunk floating in it.",1/12/22 16:07,pos,borja
WTQURRJNU4PXAWF7VADj8w,iQp3QlP4iynGTXgFqpZ7Gg,"Megan was our waitress and she made the experience very awkward. She was so nice to the table behind us but was weird to us.

Food was great and drinks were great too.",1/6/22 2:38,neg,borja
6m30HOcJRxCmoIffIH8ibA,1vPSY4EA-fTRIZYz1Ruzow,"Hate to say it but I don't understand what all of the hype is about! Was expecting long lines and crowds but ended up getting a table in the back room in the apartment complex lobby. Tried to order online with the QR code but it kept giving me an error that items in my cart were no longer available, but not specifying which items, so I ended up waiting in line to order anyway. 

No one in my group liked the grilled cheese Jerusalem bagel. One compared it to frozen Ellio's pizza- and they weren't wrong- yikes. The avocado kubaneh toast was good, but nothing special beyond your average avocado toast. The pistachio sticky bun was by far the stand out item, but definitely doesn't compare to the pastries at Suraya. I don't drink coffee but others in the group strongly disliked theirs. My Bloody Mary was horrible, one of the worst I've had. 

The items were delivered to the table sporadically with huge gaps of time in between. For example, we ordered 2 sticky buns and one came out right away and the other came out after we finished everything and were packing up to leave. 

Overall, a big ol' disappointment.",1/9/22 22:32,neg,borja
xYQurXkKUkCH4_nwq5B47A,X5pLH_HQG0ckmsqkjDxEHA,"They serve good food I just suggest that they do presentation a little bit better.  Otherwise, the service and the quality of food is great.",1/11/22 18:51,pos,borja
0NfNSLz3WtkmCkxPO7x64g,xVZh156d7aBvdSCeWaoPQg,"I'm NEVER disappointed at this classy yet approachable spot. 

The vibe? Intimate, jazzy, unexpected. It's the perfect location for a date night or girl's night out. Plus there's an outdoor patio shielded from the street with lush foliage. 

The food? Modern Mediterranean. There's always a little delightful twist. 

We don't order calamari anywhere else because this is our favorite. Lightly breaded, tender, drizzled with sweet Thai chili sauce. But the best part is arguably the spicy pickled peppers they toss into the mix. 

We've never had a bad dish here. The wine deals are great, too! I've been dying to go for brunch!!!",1/6/22 2:59,pos,borja
G9qXUpLIDshC25LDoQbnkg,MfWuOpIEVda0oUKZEbWnbg,"This location is an embarrassment.  My son loves the garbage food they serve, but this location is filthy, has horrible customer service, never makes the pizza the same way twice, let's dogs behind the counter, does bad delivery, has an impossible parking lot .  . . need I say more? This franchisee should be forced to forfeit their franchise.",1/12/22 0:54,neg,borja
8SQ0ASWOHEzuT1chr34Zig,mK4gpsdN7qqb2MMUYbQb7A,"Best seafood on Clearwater Beach, right up there with Frenchy's. Eat the drunken shrimp, but please don't blame me once your addiction starts; I stopped attending SA meetings years ago. All of their daily catch Fish specials are stellar, with grouper & snapper at the top. Love the ""old school"" vibe here. No pretentiousness, just some of the best seafood in Tampa Bay. Check it out, and you'll be hooked! Couldn't resist the pun.",1/15/22 20:03,pos,borja
sP6ycX56c1J_KZvcLj5BYw,awN-Lg5jlhFpsMdXe9WXvw,"My family loves this fun, friendly diner.  Soups, salads and sandwiches are all really good.  I had the spinach salad and it was excellent.  Pizza and pasta look great too.  Our favorite place for a tasty lunch.",1/12/22 3:44,pos,borja
cLDkmumOvcWLixgYxkoAbw,F89mu4Dwig3vnmQ6qn0wtg,"In fairness to Extra space, they have 2 buildings on the 54th Ave. Kenneth City facility, the good reviews must be conform customers using the front building. The building in the back is a 2 star at best.
The last straw was a significant increase in the cost. My unit was in such a dimly lit area of the building I almost needed a flashlight. Several months after requesting light repair they had an electrician change the fluorescent tubes. Bathrooms out of order frequently and nasty which is not a big deal, only to the guy living in a unit. Good luck getting the Odor out of your furniture or whatever you are storing there. Other than these issues all else is fine! Oh, I suggest febreze for the smell.",1/16/22 16:20,neg,borja
