review_id,business_id,text,date
1wvMalh2BycWN02yDd0MiQ,QuBsgATeG_0RvrG8gRRCtg,"Front desk worker Michael told me my appointment was 10:30am. I arrive 5 minutes early. My appointment was actually at 10:40. Come 11:05am I'm still sitting in the waiting room & I ask how much longer because my eye is hurting. Michael gets sassy. 25 minutes late is disrespectful to guest's time and unacceptable. I cancel my appointment & he literally says, ""Have fun waiting somewhere else."" Is that proper, professional, or appropriate customer service communication or treatment?? I think not. Rudeness to patients that are in pain (hence why I was there) much less at all is NOT the way to ensure return customers. Michael needs a refresher class in kindness & professional ethics.",2022-01-13 17:16:00
9jJls9CnnebyTwDW-4TqQQ,zRe4EFpKyWP7h6ZmZnxKLw,"I've been coming to this place for years! Pizza is phenomenal, staff is great, quality service and a great environment. A must try!",2022-01-18 01:00:12
BTf8PdSs3Zp5ZcCT9nnvxw,M9tQb56JpDIRvFgH1R75XA,"My stepdaughter had a problem with her VW and brought it in here. They quoted her $500 for a fuel valve replacement that was more than she could afford, so I paid that. After servicing the car, it still wasn't working correctly. She brought it back and practically overnight they told her it needed an additional $4,000 in repairs for a wide variety of things that didn't seem to exist the first time she brought it in. I took back possession of the vehicle and brought it to some other mechanics we know and it turned out to be a timing issue that cost $125 to fix. Been running fine ever since. That disparity in cost to repair the vehicle is unacceptable to me, but I'll let you draw your own conclusions. In my opinion, take your VW elsewhere unless you are rich.",2022-01-03 20:02:43
VKCRKHJZQgcmI5cQtq8XQw,r8qn5eGl-jAMpxUyDayS_A,There are soo many good burger spots here in Indy and this one just wasn't anything special. I got just a traditional burger and fries. They served sidewinder fries and did have a good selection of beers and soft drinks. It was good for a quick lunch as I went during lunch time and there was only 1 other table sat so it was not busy but it just didn't stand out to me enough to go back.,2022-01-17 23:19:12
Jn8rZLWsxQMtOR5oOEKQUA,sHwNZLuLZvlVBX17b7RgTw,"Tonight was one of those nights where I wanted to eat something different & delicious. I chose Cafe Nova and I AM SO HAPPY I DID. I ordered the grilled chicken plate and a carrot cake slice. The food was fresh, extremely tasty, full of flavor and worth every penny. The staff on duty were very friendly and helpful. The atmosphere was cozy, yet chic. A must try",2022-01-18 02:13:50
qgHwmTjDPVqoZe2Pzibdkw,kFUnhP25xfz-mKFx2ckhtQ,"Great deals on lasers, worth coming in from the city for, especially the party packages. Its can even be a safe way to hang out with a few friends indoors during the winter when our pandemic options are so limited! Laser party! The team is so nice and down to earth and down to help me fight the good fight against looker older.",2022-01-11 17:59:18
gXcyJGgoxsnVhcN04XYYzA,QM6fJdPJBXvDKgywMlDWBw,"Completely raw chicken, I mean literally with blood. ordered for the first time and the food were directly to garbage. Never order from wing house again.",2022-01-17 01:22:20
bveRnpYm9alavISI1qygYQ,_uN0OudeJ3Zl_tf6nxg5ww,So impressed with customer service. They even called me back about my friend ordering with celiac concerns!!! Love the dumplings and super quick delivery,2022-01-15 20:36:21
jbpg3gcGNUhnTl7CA_49VA,ds60IfUbhaQCPKpQhVITtA,For Gluten-Free and or Vegetarian options great place.  Build your bowl style eating with yummy options.  Small but nice outside patio available to eat at.  Affordable and staff is super friendly.  So glad to find a good gluten-free place to eat!,2022-01-13 23:36:27
2o2MXGK6-iz2GEfmjcziIA,aSP0kuYW8d0Jyyjv7XSuDw,"I always say that what makes a very good pizza, is the sauce and the crust, and the pizza I got today hit that out of the park..  The cheese was delicious  too though. Customer service was good. I'll definitely be back.

It's some of the better pizza in Indy. I'd say a notch above Jockamo's, tbh.",2022-01-05 18:30:06
sVq2SzXcxWAtJy1d0m4bIQ,Gkq-fh0MQzi9BoccZmI0Iw,"Last year Capital Resorts (whom I bank points with) changed their exchange benefit provider from Interval International to RCI. This affiliation has replaced our current exchange membership with Interval International.

Here's a fun fact, even if you have purchased points with Capital Vacations, when you transfer those points to RCI for an exchange, those points get converted to a complimentary weeks exchange (NOT a points exchange).
Because of this fun little nuance, RCI will not allow you to protect your trip with insurance protection (usually costs around $89), in the event something happens prior to your trip (like getting COVID) and thus you can't go on your trip.

If you find yourself in a situation where you can't go on your trip, you will lose that complimentary week at RCI and thus lose your points at Capital Vacations, as the customer service person so eloquently told me, basically, your out of luck.

RCI is a bitter disappointment.",2022-01-18 19:39:58
MsxO_d6nHDbJ-_pECLWHsw,kQDsmkRsLIiEEY2douOZWg,"Sooo I love the breakfast here ! Always get the French toast ! Strangely it's only ON THE WEEKENDS, did not know that and it doesn't say it anywhere on the site . Iv had there lunch twice here before not a huge fan, got the lobster sandwich heated (market price) . Was so bland, absolutely no flavor at all . Tasted like butter and a toast . 
All in all small menu not much options , the view is nice but be prepared to be blinded by the sun wherever you sit . The umbrellas do not help lol",2022-01-18 20:13:36
MQwRrwCP-aSDl7kocv1Izw,jWWHOSIYoOHyjHK-pcS7sw,"What a FUN place to get lost in! Seriously, Tegan (the passionate owner!) sources some of the coolest plants and vessels to hold your green and growing treasures that you might find making a decision difficult. 

Fear not! In this new location right on Main Street she has created a charming bar space. Sit down and sip on a glass of wine or mull your decision over a local craft beer. Perhaps a mimosa or a Bloody Mary if it's the weekend. Either way, this plant and succulent shop will soon become your favorite ""MUST STOP HERE"" when in Dunedin space. 

It feels good supporting a woman-owned business that makes going green (literally!) F-U-N!",2022-01-14 22:21:44
7uHenwBBcdjicmfOgFvM3g,iQPr-FRPLV9pL2WWXxoCtg,"Unfortunately we had a terrible experience... and we had really looked forward to taking our boys here. Food was just ok, drinks were less than strong, and service was kinda awful. The only positive is the view, seeing the planes take off and land.",2022-01-10 02:31:26
Vyqlcv1MNiD6DgY8ZykeuA,_ab50qdWOk0DdB6XOrBitw,"After looking at the hours online we went to the restaurant at 7:00 pm on New Years Day. The line was shorter than expected which should have been the first red flag. 

When we were up next to be seated the host came out to tell us they were no longer serving raw or chargrilled oysters. As we stood there scratching our heads we saw several people inside eating raw and chargrilled oysters. 

We were seated and sure enough, they told us they weren't serving them. We ordered our food and it came out pretty quick. 

While we were waiting for our food, the guy working the oyster bar told us the manager decided to stop selling oysters so the employees could get out of there quicker since it's been a long day for them. They were also closing 2 hours earlier than their sign, Google, and their website said. 

This was such a disappointing visit. We understand it was a holiday, but it's unacceptable to stop selling your namesake just to get your employees out earlier. There are way too many other restaurants to choose from to be treated like this.",2022-01-02 06:05:49
LaO2ZSqc6rN3AZmDXcgU2Q,FpyjR9TiaO3JyynpF-y-7g,"Service and food are meh. I came here once in the fall last year to watch football with my gf and we were two of maybe 5 people at the bar. There was one bartender and I couldn't tell if she was in a bad mood, acted normally like that, or would just rather spend her shift talking to her friends on the other side of the bar. We got our food after a bit and had to ask for new avocado since the ones in our plate were literally black. Food was ok the first trip. 
Tried it again this week and wanted to give it another shot since they have a wide beer selection. Sat at the bar with my buddy and the bartender was nicer, but same wait time...not many people at the bar and takes a while to get service or your check, even after making eye contact. Food was worse this time and my buddy said his Alfredo looked like a 4th grader made it from a box. I wanted to like it, but there are better places to go for sports and beer without having to feel like an inconvenience or get iffy food. 
Water and silverware don't come standard apparently, at least at the bar.",2022-01-08 14:52:13
m8wfNY6s0YaQCF08Ad-row,3YqUe2FTCQr0pPVK8oCv6Q,"After so much talk from my sister, I had to come in. Such a wonderful gem in a historical city. Great food and awesome service. I will be back for sure. I can't wait to try the other restaurants.",2022-01-12 02:10:19
FgepcIqW9uWMBRGX_4xCig,dECEn8-37NHSyZbq2a1nQw,"Amazing gem in the rough! They have a variety of supplies for any crafter. Prices are donation only, so take what you need and give what you can. This is a definite visit place if I'm ever back in town!",2022-01-15 20:47:05
31DWipZCMv4M8RAU7LIb1Q,ttDkz3SO_58bAkEp7rSsNA,Hidden is key word.    Upper floor of gym building.  Small signs. Hard to find......but FIND IT!   Food was excellent.   Scotch eggs!    Blast sando with house made truffle mayo and fries were a cut above.     Birria sando with great flavor and texture.    Awesome and we will be back!,2022-01-09 21:45:48
9sMReBdqs47Mf3mrA2CzZA,1VPpbFms0augW1raf8cycw,"The staff was friendly and helpful, the boat ride itself was fun. But the food was hot trash and the drinks were a total disappointment.

So the food portions were ok, but the chicken was way over-salted-to the point that we couldn't eat it. The meat in the gumbo clearly came from a can and the deserts came in portions smaller than you would give to a child.

We paid extra for extra drink tickets and we didn't find out until the boat got underway that we could only get beer, Bloody Marys and shitty Woodbridge wine. We had to pay for all the good booze separately.

There are better ways to see the river on a boat. This place was a huge waste of money and an even bigger disappointment. Whatever bean counter decided to skimp on the food and booze is running this company into the ground.

If the Chef would actually taste test the food before it gets to the customers and if the drink tickets weren't a ripoff then this experience would easily deserve 5 stars.",2022-01-16 23:51:15
FENPRbB4Ml1CJcTOYmFczg,h2nBTqJVHAyltyeq7sZZ-w,"Great breakfast menu good food 
never had dinner there only breakfast",2022-01-16 23:43:29
Oo0Xg7UbWObJg3-bAtdJMw,5-gFqzldwedSmaFjuC06JQ,"I am out of town and thought this hotel would be good but I was wrong. I could barely hear the hotel staff when I called to book a room. I asked if they had a hot tub and swimming pool and they said yes but there was no hot tub. I thought okay miscommunication. We got to the room and no bath towels. I called three times and finally the front desk said come down and get some towels, so I did! Then I ordered a wake up call and the cord kept coming out of the back of the phone because it was broken. They sent up maintenance who told me not to move the phone so the wire doesn't fall out, duh! Then the next day I called to ask if there was a breakfast they said yes but they didn't know what they had. Then I was getting breakfast when a man came up to me and gave me the third degree about where's my voucher? What voucher I asked? He said I needed to buy a voucher but he never said where, for breakfast which was never communicated by anyone until I was getting breakfast and he had to make a scene in public and I left the food. Over all a terrible experience. If you want a nice experience I highly recommend another hotel.",2022-01-15 14:19:44
vMrLNwUhaDL8pVsoJNVYbQ,iksVwRfpWymIUUFqw0tXpw,"My family had a really nice experience here. We enjoyed the food immensely. My 3 children liked the conveyor belt a lot. My kids are really picky eaters and there were so many options for them. We will definitely come back soon. The sauces were amazing too, and added so much flavor to the meat and vegetables.",2022-01-09 22:58:51
IDTxX-0xFIkdMB63sN8Ieg,6_Gsn1ZxSosWb6mZusap0Q,"After showing my friend "" Dairy is scary "" on YouTube and "" The game changers "" on Netflix, we decided to come here. 

The soft serve is delicious not to mention all toppings are all Vegan expect bee pollen & honey.  
it. 
You can't tell the difference and you don't feel bloated after. The power of Plantbased! 

The place is really cute and insta worthy. And the lady working inside is super sweet . 

The only thing is that the acai portion is small that's why I didnt order it.",2022-01-05 14:20:24
3n8UWF32rSphEshwxep69Q,bdth7r1brx9yRU7sYwF9jQ,"We've been coming to Nippon Tei for a few years now and it's pretty much always a great experience. Their hot food is great and the nigiri and sashimi are always solid. Their rolls aren't always on the same level as the rest of the food -
the flavoring in the nigiri always seems really thoughtful and the rice is superb, but the rolled sushi doesn't always match that. I'd go for simpler rolls here or skip them entirely and focus on the parts of their menu that really shine.

They do require proof of vaccination to dine in. They're very, VERY public about it, so there's really no need to angrily flounce out of the restaurant like the dude that was in front of me the last time we dined in...and yet. The FOH folks are super friendly and professional despite the constant stream of flak they must be taking. Overall, definitely recommend.",2022-01-06 19:18:24
WPZmHbeHEHxoH_hbksqWZg,eFiM5r-Nk30749dNKQXkfg,misgendering someone on purpose is just disrespectful. katie i don't even know you but i'm ashamed. do better.,2022-01-18 22:21:14
S3y6ynGVJHI_-sWwZNgjDw,IYzqGs1e28misAwcZvf8yg,"My wife and I were looking for something to do before a wedding, and we figured we would give the aquarium a shot. We've heard good things in the past about the aquarium in Tampa, and we hadn't been to one in a long time!
There were tons of things to see and lots to learn! There were lots of good FL native creatures, lots of red fish/snook/tarpon, which are always fun to see. The Alligators were cool & we learned a lot about jelly fish, Otters, and sting rays!
I loved taking pictures and we were mesmerized by all of the cool animals! We even got to meet/touch Patrick Star!!!
The only downfall is the price. Unless you are getting the year membership and are going to go several times throughout the year, it's expensive. It was almost $80 total just for the two of us to spend not even 2 hours here. I asked if there was a FL Resident discount, and there is not.",2022-01-10 21:57:46
s-R5gDhJuynfdZFK6oI7pQ,9c3KOnWW3eMnBWI1gXp1iw,"Loved it!  We ordered food to go, Hawaiian Pizza, Pepperoni rolls and chicken  tenders.  All were great, we loved the sauces that came with the chicken!  The chicken is ""actual"" nice size pieces of chicken and not some other scary want to be chicken!!  Our order was ready when we got there and the staff was friendly.  

I read through other reviews and its a shame that people are giving poor reviews, someone said that they would rather have Jetts pizza???  Clearly this person does not have a taste for great pizza.  

We are locals and will definitely be going back again.  Give it a try!",2022-01-16 12:53:53
GYc1-3LTOAnubr13iiQHpw,VAy8eQJgiG7KP1Os10qrlA,Cherry at Thorndale cleaners is the best! I've had a few tricky alterations on some shirts and jackets and they have all come out beautifully. Her rates are very fair and everything is always done on time and correctly. You won't be disappointed!,2022-01-08 16:20:30
0AysceshW0XCWQRroSKpxA,Mg0M4dws7mjSfm534qS_Fg,"Can't beat this place!  We moved here 6 years ago and they came highly recommended by a neighbor-  since our move we have registered three vehicles, transferred anything and everything from MD to PA, and so much more.  You can book an appointment or walk-in if they aren't busy.

I have spoken with each employee over my years here, on the phone and in person- super thorough, and super informative.  I trust them with anything and everything for my vehicles and certified documents.  They send reminders, and explain everything 10 times if you need them too.

The only tricky thing about this location is the parking.  We have a large utility van so maneuvering it into the small angled spots was a two person job.  Small price to pay though for their service.",2022-01-05 16:05:59
esXUOBSrTu5C-gkVNADjdA,d-e9OJzjy-_bWs3r6fKIbQ,This place has all around feel good food. It's my third time coming back and the million dollar bacon definitely is a treat. Nice on the inside and sweet staff got the same waitress twice and I absolutely love her. The pancakes are huge and everything is delicious!,2022-01-02 18:58:09
fnvKnScjT-FQQlm6-bUzgg,XQck31fDZh8akpmeBojFng,"This place is really good. 

My wife loved the sausage sandwich. They slice the sausage down with the peppers and onions. It makes the sandwich look a little slender as opposed to serving it intact, but I assure you it had enough. She needed a fork to finish the insides. I tasted and I concur. That's a worthy sandwich. 

I tried the cheeseburger. Just went for a basic single with cheese to see how they did it. It had a decent enough amount of beef. I didn't feel like it skimped. It's on par with the Zac's and Nifty Fifty's level, smash style. I'd keep it in my burger rotation. 

I also tried a Texas Tommy. Great flavor. The bacon crisped nice around the dog. Just the way I like it. 

We all loved the fries. Excellent shoestring style. Dare I say on par with McDonalds. 

Now my son... he's a little picky. And he's recently learned about the Portnoy pizza scale. So he scores everything now. He gave the cheeseburger a 6.6. Said it was good but not the best he's had. But the hot dog was an 8.9 which was excellent. And a 10 on the fries (rookie score). 

He's tough. He's a picky 8 year old. Get on his case not mine. 

Fed the whole family for about $35 bucks too with drinks. No complaints there.",2022-01-09 03:16:52
5FNHDCxLS09kc37jJCF0tw,YJVXMOIKhJjQczWj9YTwrg,"The atmosphere is very nice, the service is great, but after 4 meals at Louie over the last year or so, I am compelled to say that there food is not great. In fact, last night it was just bad.  The chicken dish and the striped bass dish that my girlfriend and I had were incredibly salty, waaaay too salty.  The broccolini I had was awful, like trying to cut through and chew bamboo. And the meal did not have a starch component?  Why?  Just salty chicken and bamboo-like broccolini.

They did comp the chicken, which was nice, but the food itself is not a 4 or 5 star experience.  They try hard, are very friendly and have good service, but the food is overrated.",2022-01-09 18:31:19
6O9rMaGxwn22EUo69QmO2w,uLg0FaTWN2mr3_rrcnoqTw,"Dropped in here for my spouse to grab a quick bite & maybe a little dessert.  While our waitress was very personable and polite, the food was simply basic and the portions were gigantic.  We ordered a simple pasta dish and a side of vegetables.  The pasta dish was enough to feed a family of four and the side veggies were way over cooked. The dessert we ordered, a berry apple tart, looked and tasted like it had been sitting for too long and was gooey and slimy in the center.  Perhaps we were there on an off night.  With so many other options, I'm not sure we'd eat here again.",2022-01-01 17:29:45
_0tXy8BVZhSR4q5nMvyHNg,ksn089lztcr9YI7q9-pJrw,"Located in the cutest historic village in Chester County. The building is beautiful along with everything about this restaurant. Nice outdoor seating area that overlooking the wooded area. Food, drinks & service are always good.  Wide variety of food options. 
Check out this town while you are there.",2022-01-16 17:22:45
hU5PJIA21nqyq5uDiF05OA,1rC8U1kWIlgkJ33h_MrRpg,"We went in search of Lucy Parlange, the folk inside helped us find her family grave, it took a little while but they did not give up.  Close to Miss Lucy we found Ann and Stan Rice and PT Beauregard.  This is a fantastic cemetery, it is hard to find the way in and took some perseverance.  You can walk around and marvel at the statues and tombs and wonder if you can secure a plot for yourself.",2022-01-02 20:07:07
lQ51dgdh79xfxlkAEzDZ2w,tn1IHhBn5TI4gqSVCbG5fw,"We were celebrating at First Night St Pete and this place looked inviting.   The inside was very crowded and we preferred outside anyway so we easily had a table for 4.   

Our server was very sweet and brought us all water while we looked at the wine list.    We settled on a bottle of a Pinot Noir.   She brought the bottle, the glasses and a decanter for us.    Pinot's are all so different and this one was just ok.    

We liked the atmosphere and would return and try something else.

The very funky thing is the restroom.   You feel like you are walking into the kitchen.   They must have had to make great use of space.",2022-01-01 11:55:13
9kPKk90dJ69GIrvEm28_Lg,4hK8-YsFE-AEHgrouqHT3Q,Sad to say been in my home almost 6 years the house appeared to be nice until about a year or two living in the home called for repairs and got things patched up and not properly fixed have ahad a major mice entering the home for awhile now was told it was my problem water problems gas problems and all the help and answers i got was why do me and children still live in the home unhealthy living conditions that should be reported even have a lot of mold in the home. Worst and most horrible renters in my life,2022-01-11 09:52:08
qJr2Tpv15ABV1xDi4dM8Jg,cGWhF0eEogy0DKPwCU9TtA,Server was not very friendly. Ordered extra protein (chicken) with my entree. Friend did not in his. We had the same amount of protien. Server seemed inconvenienced when we ordered desert. Food was good.,2022-01-18 04:34:39
S5ozdVtTokfo7vdlsq22-A,i7DJZIT5SR25jaeTFUJK8g,The best pain free experience by a dentist and dental hygienist. The staff are friendly all the time. I highly recommend this dentist. Michelle T,2022-01-13 20:35:31
sGfKs3Xdltus7rsgimwvHg,IBWzg15XkNO25hOpQHM7ig,Cozy Italian spot located in Davis island. One of my favorite things about Oggi is it's a full 4 course dining experience with the entree. Nothing is absolute spectacular but I've never had anything I wouldn't order again. My favorite is their bucatini.,2022-01-06 01:23:24
8J4MyF6Frtd-l-Ezn5gMwQ,f4mSJoqjQ7gu76-9q7ODeA,"The base of bogus basin Road is blessed with three good ski shops, and this is definitely one of them. I've been going to Eco lounge for close to 15 years and I've always had really good experiences. That's for service and retail and for leasing when my kids were young. I would recommend anybody.",2022-01-18 22:11:54
-wzEWceF7fXBnrzaPO0hXA,BZk7GCi2OmKTuvdQk-Wmbg,Nice breakfast spot. Plenty of sitting inside and outside. Booths and tables. Our server Meghan was wonderful. Very attentive and helpful. Good food and service. I had to take 1 star off cause we waited for a long time to get our dishes. Not only us. Tables next to us too. It's not server's fault . Maybe more ppl needed in the kitchen for busy breakfast . Definitely will be back,2022-01-10 17:40:55
HfHjM6sZqCE26Bv1OXpdrw,5MusOgK528q7uyGw0H9MVQ,Possibly the worst food I've ever had. You're better off buying the Boston market TV dinner or literally anything else.,2022-01-12 00:51:49
Nn3w54aLhk1L7_ay9JpfwA,_b7pdDeje26p1fH8OL844Q,"A quiant spot located in Ardmore, PA, this place is more like a roundabout circle than a square. There are ton of shops mostly focused on clothing but you can find a diverse range of clothes from high-end brands to more affordable spots. There is a SoulCycle for spinners and tons of restaurants. You have a couple of free spaces with oversized lawn chairs that would be great for lounging. Parking inside the Square is luck-based with parallel spots highly coveted. There is parking across the road near the new Nike store but chances of someone in their car plowing you down are high even with the crosswalk lights on. It's a pretty standard open-air walking mall with more interesting brands so be sure to check it out if you are in the area.",2022-01-07 14:16:00
TZO_knL-LM7XHlOY6_DHzA,bsumxuX4XOeJGTmc_ttm7g,"Just had some of the best soups - fresh, hot, homemade and delicious!!  Great selection and very friendly service. Didn't try the sandwiches but willing to bet they are very good as well!  Highly recommend this cute place - the tomato bisque and Italian-sausage-kale soups were amazing!!",2022-01-15 18:38:19
XDpmDUzBVO9_HhSmNRu8qQ,Lw156sSsmEwvY-PJkr3uXQ,The bouncer working last maced punched a homeless man while he was already on the ground. Fire him asap,2022-01-01 00:01:51
43MumuxbCZ0ykh8hMMwWNw,oJn_MLuTjgcL8lyWEh9bmw,"I wish I could give -0 review. I have had issues in the past with my ordered from this location but I wanted to give it another shot. On Sunday 1/16 I ordered cheese burger and I paid for an additional extra patty. I received the burger without burger! I just got buns lettuce, bacon and some fixing not even 1 patty out of the 3 I ordered. I was very disappointed and I called the store to be told that since it's Ubereats they can't do anything about it. It was 9.50 pm and most the  restaurants around me are closing so I couldn't even order something else. Never using that store again.",2022-01-17 03:14:13
MGJGr15UHawGZ7BLeBX3IQ,XVAVHoihD4Xq6GdwqEaNRQ,"I've been here a few times and the food is always delicious. I would definitely recommend the menu items over the buffet any day. The hot pot was a huge portion so we didn't have to ask for more, but I wish there were more dipping sauce options.",2022-01-13 04:13:00
dx4xbj2k1rZxLFYfN90Kxg,yXUk6B77sAnR3KqhrwaGww,"The owners are so nice and friendly, and the pretzels are always made fresh and they're delicious! The perfect place to get a party tray with dips and everyone is happy!

They now have pretze
cheesesteaks, cheeseburgers and something else that sounded really good'!",2022-01-02 15:58:37
LL-N7hmC-HfTEbYKwHLYYA,GXFMD0Z4jEVZBCsbPf4CTQ,"Everything was delish. And I'm pretty sure we ordered half the menu. The only negative thing I can say, and it's really just a preference.. The peach cobbler wasn't my favorite. Kind of dry.",2022-01-14 22:00:31
HSSiIyl20P_FcvaDglPI-Q,PjjShgqNvX5Marv-RJ1oNg,"Still one of my favorite restaurants (even as a vegetarian).  I'm gonna coin this place as the best modern southern cooking joint in Indianapolis!
My girlfriends and I had a weekend brunch reservation, highly recommended due to R&B's popularity.  We arrived, were seated quickly and had one amazing waitress provide attentive and friendly service.   Our drink orders were taken, then we were given ample time to study the menu.  We ordered and received our dishes timely.  As per past visits, our choices were absolutely delightful as always.  We shared the deviled eggs, angel biscuits and grits.  My friend remarked, ""these biscuits are amazing!"". Everything was delightful.   Once our main dishes arrived, we were in heaven...they were well-prepared and delicious!   
R&b has a well-deserved cult following, and we are admitted fans.",2022-01-19 04:46:14
zgD_pQF1HiOVpe-hy8eIEA,C9fzNBKrSYl_c6BEuzjUJA,"First time in tonight after living in NPR for a year! All I can say is I wish We went there sooner, got the taco special and enchiladas and both were amazing!!! I definitely recommend stopping by and enjoying a nice lunch or dinner!! Took around 15 minutes to receive our order (during dinner rush) . Will definitely be back!!!!",2022-01-15 00:37:25
_F4mRmOlbfyOGRujrRsgxg,QIu7xcoe9UnuZNsEhMDJKw,"The location is nice and pretty big. Staff is relatively nice. A lot of equipment so you really don't have to wait to use anything specifically, my biggest gripe is the cleanliness of this location is by far the worst for a Crunch location.",2022-01-01 18:02:39
6p90dbZukDzh5CkMMHrR6w,4fzyMIxVjxXc2N6UeJD3Yg,"I received Brazilian laser hair removal treatments from Marijana and am very happy with my experience! Though it is pricier than other places, Marijana is very knowledgeable about the laser hair removal process and goes out of her way to make it as comfortable and painless as possible. So, I believe that it is worth the money. Because of my fantastic experience, I will be going back to have my underarms done as well.",2022-01-06 16:53:16
lnGD5-6kAyHMbXF12RtS8w,JB-w3Z8j4dX8sjV4dJvCyw,"This review is for drinks only as we did not get a chance to try the food at Monterey. But, we will definitely be back in the future to try their food. We stopped by here for drinks twice while in the Carmel area. The bartender, Zenon was fabulous. He made the best espresso martinis! My husband said it was by far the best espresso martini he has ever had. Even while super busy during New Year's Eve, Zenon was quick and attentive when taking orders from guests. We can't wait to visit again.",2022-01-02 23:30:28
MajLJTjMlKZwzw-eRiL3AA,Ou2pPBBkRW80eEjuXa0ifw,Never had it before this trip and will never be coming back. Manager doesn't know how to work their computer system to fix pricing so we ended up paying $5 extra when the promotion said free. The staff is not knowledgeable on the items and EVERYTHING was extremely greasy. I will say that the drink we had was amazing (I forgot what it was called but it was a slushy) and that is where my one star will be going. Train management please (:,2022-01-19 17:47:36
vSbzEcWf36XeS9WfBHVQ5Q,AEgMDoFmikKJv3wYYKlseA,"Texas Roadhouse is my hubby's family to go restaurant, or it was to go celebrate or get together pre pandemic. We went and ate In for the first time since before covid (usually we do pick up) on Christmas Eve and we're surprised by no wait time for tables despite it looking busy and quick time to get our food. The server was lovely and the food came out great. We forgot you can do call ahead for those peak hours. Prices are good too like always. Glad to have gone back:)",2022-01-01 23:54:35
-k1qhnLrBHD9pAEDJ3RLig,d9bcNc20M6jXF5V1PiujgA,"* Scam Alert*

All transactions are via Venmo only

I ordered a fireball and bartender said $5 and I repeated back $5? She confirmed. 

Then after I pay - via venmo - she tells me the shot costs $10. I asked to see a receipt and she says venmo is my receipt. 

Bad business practices. Too bad the venue itself is unique with 3 floors with different bars. The 3rd floor had a poetry event the night we went.",2022-01-03 13:48:34
2850Pb8zTnsRYOj3nzwAfw,Mgr1oKqGdPobbc-p6jG94A,"We were house hunting for our move to TN and we saw the reviews so decided to give the ""The Goat"" a try. Our food was okay..  Were foodies.. pub food can be wonderful!  Sadly we were disappointed - burger was overcooked and fries were cold, we were hoping for more. The atmosphere was enticing but the food and service need some work.",2022-01-01 16:10:56
Y2NPaY4uYHDc5gnn4a2Q6g,HmtTC1LWNw_M-XyDaDgYsA,New Year has me motivated and I've been decluttering my home.  Fred & Sons crew was on-time and quickly got large items out of my way. Crew was friendly and cost of service was in line with my expectations.,2022-01-18 20:30:34
n0M-OxxVsSEenKh-EL9DSw,gOLcG-FlUYYlr-_MrgnEpA,"This is a wonderful dinner restaurant. Green Hills Grille has a great, expansive menu full of your everyday classics- but also includes a few menu interesting items. Service is prompt and polite, and overall I very much enjoy my experience every time I eat here. I would highly recommend.",2022-01-15 20:25:43
Ek6MShoG-7mGL91OxT0hSw,4uSvwXB9rSijObRzZ-vMBg,"I purchased a 2015 porsche Macan back in October and three days later the vehicle started leaking oil, I took it back to the dealer and the turbos were damaged, they tried to summit it to the power train warranty they sold me making a claim for $ 7,000 and the claim got denied because In the carfax report there was a pre existing issue with engine that wouldn't allow the warranty to cover it, this info wasn't disclosed to me and they still sold me the warranty with vehicle and some other insurances. The sales lady tried to trade me out of the car offering me a worst condition vehicle with a higher odometer and cosmetically damaged,  the manager told that if wanted the turbos to be fixed I would have to pay half of the total price of the fixing which it was 4,500 and not 7,000 like they originally submitted to the power train warranty  they sold me  I ask the sales if I could have my money back and she said no that my options were vehicle trade or fixing my vehicle so I agreed on paying half of the fixing by a hand shake deal with the manager. after that  I called for weekly updates on the vehicle and everything was up in the air they didn't know  they didn't know they didn't know always giving me a different excuse that goes from ""we don't know were the parts are and ""the guy that was fixing ur vehicle died to ""we finally found the table that we going to put the parts to fix your car it's been three months of pure lies and  Yesturday ima went to check in the car and I found my car with a popped tire and a dented rim, I had to ask for answers and still no one knew anything they said the vehicle was done but they were now waiting on a new tire and they guy that was going to fix the rim. They  promise the vehicle will be ready today then today they called me to say that one of the AC lines was damaged through the process and they had to ordered it to the manufacturer and it was going to take longer funny thing  because the parts manager a month ago make an example of how the timeline could be affected by many reasons and he used that as an example of it and suddenly today that's the new excuse, the truth is that my car has been sitting down under a tree for the past three months and no one has done anything to it. So if u ever think about buying one of their used luxury vehicles it ain't worth it because it's a scam if u ask me how would I rate this dealer
0 communication and costumer feed back
0 work ethics
0 reliability
0 costumer service

Amigo que me lee si alguna vez piensas comprar un vehículo usado de este concesionario por favor no lo hagas te roban tu dinero los autos son inservibles y a los latinos nos miran por encima del hombro por nosotros ser diferentes a ellos.",2022-01-13 22:02:40
uodi_TRZZ1Yg1RtS2ooD8g,0il-ULLWXkuvZmRpYU4uwg,"Context: Over 600,000 new COVID-19 cases on average each day now in the U.S., and Arizona cases at their highest level ever, and hospitals overwhelmed. This natural grocers has a big sign on the door as you go in, stating (correctly) that masks are required by government mandate, and further stating that people not wearing a mask will not be permitted in the store. 
Of the 3 dozen people I saw shopping, at least a third were not masked. I expressed my concern to the cashier, who said, ""we are leaving it up to the customer.""  So if you are immune compromised, or care for someone who it is, or for any other reason are concerned about getting sick, be forewarned. 
On the other hand, if you don't care about getting COVID-19, and laugh at people worrying about it, just remember that the high numbers hurt everybody, because it means health care isn't available to the extent we've come to depend on it.",2022-01-08 01:18:37
